,index,TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
19540,250524,Theft of Bicycle,2015,8,17,19,0,ONTARIO ST / W 1ST AVE,Mount Pleasant,492388.727971,5457494.52573
19541,220937,Theft of Bicycle,2015,8,24,18,0,10XX E 8TH AVE,Mount Pleasant,494030.965166,5456741.51006
19542,220431,Theft of Bicycle,2015,3,21,13,45,10XX BEACH AVE,West End,490197.47849799995,5458239.42115
19543,220432,Theft of Bicycle,2015,4,27,17,45,10XX BEACH AVE,West End,490197.47849799995,5458239.42115
19544,241446,Theft of Bicycle,2015,3,25,14,0,6X KEEFER PL,Central Business District,492231.061741,5458545.715580001
19545,220480,Theft of Bicycle,2015,6,16,19,0,10XX BEACH AVE,West End,490227.22245500004,5458210.37851
19546,243062,Theft of Bicycle,2015,12,2,2,11,7XX GRANVILLE ST,Central Business District,491405.352762,5458855.560930001
19547,227165,Theft of Bicycle,2015,5,10,8,0,16XX MANITOBA ST,Mount Pleasant,492247.45681099995,5457576.49809
19548,227166,Theft of Bicycle,2015,7,6,21,0,16XX MANITOBA ST,Mount Pleasant,492247.45681099995,5457576.49809
19549,250973,Theft of Bicycle,2015,4,29,21,0,X ALEXANDER ST,Central Business District,492439.155066,5458970.43997
19550,251114,Theft of Bicycle,2015,5,5,20,40,X E CORDOVA ST,Central Business District,492424.98633999994,5458861.33208
19551,242891,Theft of Bicycle,2015,5,11,18,0,7XX DUNSMUIR ST,Central Business District,491528.79028500005,5458993.56661
19552,248372,Theft of Bicycle,2015,9,1,12,45,DAVIE ST / DENMAN ST,West End,489686.548715,5459400.70869
19553,243314,Theft of Bicycle,2015,4,28,20,15,7XX PACIFIC BLVD,Central Business District,492005.869165,5458173.621280001
19554,249120,Theft of Bicycle,2015,8,18,18,32,E 7TH AVE / LAKEWOOD DR,Grandview-Woodland,495489.140937,5456820.98458
19555,246681,Theft of Bicycle,2015,7,13,19,53,ARBUTUS ST / W 4TH AVE,Kitsilano,488885.85725600005,5457272.988419999
19556,224300,Theft of Bicycle,2015,3,19,20,30,13XX HARWOOD ST,West End,489997.62442799995,5458774.11398
19557,246664,Theft of Bicycle,2015,8,26,16,15,ARBUTUS ST / NANTON AVE,Arbutus Ridge,488843.666908,5454996.1322800005
19558,246655,Theft of Bicycle,2015,8,5,6,16,AQUARIUS MEWS / MARINASIDE CRES,Central Business District,491361.499258,5457860.00507
19559,249135,Theft of Bicycle,2015,9,2,18,0,E 8TH AVE / FRASER ST,Mount Pleasant,493517.39472399995,5456743.17871
19560,246652,Theft of Bicycle,2015,8,3,17,0,ANDERSON ST / JOHNSTON ST,Fairview,490178.729446,5457692.71026
19561,246638,Theft of Bicycle,2015,1,17,11,30,ALMA ST / W BROADWAY AVE,Kitsilano,486476.43888599996,5456861.83782
19562,224342,Theft of Bicycle,2015,5,21,9,0,13XX HORNBY ST,Central Business District,490499.920134,5458239.512999999
19563,246614,Theft of Bicycle,2015,8,7,0,51,ALEXANDER ST / MAIN ST,Strathcona,492764.442474,5459043.89503
19564,246613,Theft of Bicycle,2015,5,26,22,0,ALEXANDER ST / MAIN ST,Strathcona,492764.442474,5459043.89503
19565,249150,Theft of Bicycle,2015,4,29,12,30,E 8TH AVE / MAIN ST,Mount Pleasant,492649.73364799994,5456775.46397
19566,249151,Theft of Bicycle,2015,6,21,15,0,E 8TH AVE / MAIN ST,Mount Pleasant,492649.73364799994,5456775.46397
19567,224361,Theft of Bicycle,2015,4,3,10,57,13XX HOWE ST,Central Business District,490565.44627200003,5458169.33636
19568,246597,Theft of Bicycle,2015,8,6,16,15,ALDER ST / W BROADWAY AVE,Fairview,490442.22212600004,5456755.04346
19569,249162,Theft of Bicycle,2015,5,23,17,0,E 8TH AVE / SCOTIA ST,Mount Pleasant,492801.489139,5456771.12776
19570,224371,Theft of Bicycle,2015,9,22,23,0,13XX JERVIS ST,West End,489988.409041,5458694.4324199995
19571,224296,Theft of Bicycle,2015,11,16,16,26,13XX HARO ST,West End,490563.200187,5459298.43152
19572,224295,Theft of Bicycle,2015,10,16,20,0,13XX HARO ST,West End,490563.200187,5459298.43152
19573,224294,Theft of Bicycle,2015,5,1,2,30,13XX HARO ST,West End,490563.200187,5459298.43152
19574,224285,Theft of Bicycle,2015,4,2,17,45,13XX GRAVELEY ST,Grandview-Woodland,494463.41448900005,5457540.009219999
19575,246769,Theft of Bicycle,2015,6,16,14,30,BALACLAVA ST / W BROADWAY AVE,Kitsilano,487341.156842,5456837.96837
19576,222197,Theft of Bicycle,2015,4,10,21,0,11XX HOMER ST,Central Business District,491102.2183,5458136.72951
19577,222196,Theft of Bicycle,2015,9,6,23,30,11XX HOMER ST,Central Business District,491082.95239799994,5458117.565719999
19578,246755,Theft of Bicycle,2015,8,15,21,30,ATHLETES WAY / SALT ST,Mount Pleasant,492284.60899,5457646.84123
19579,246754,Theft of Bicycle,2015,7,3,9,0,ATHLETES WAY / SALT ST,Mount Pleasant,492284.60899,5457646.84123
19580,224239,Theft of Bicycle,2015,6,3,13,39,13XX E 49TH AVE,Sunset,494364.777125,5452498.03236
19581,249080,Theft of Bicycle,2015,8,26,13,30,E 4TH AVE / MAIN ST,Mount Pleasant,492669.905839,5457177.274180001
19582,222186,Theft of Bicycle,2015,8,3,17,30,11XX HARWOOD ST,West End,490251.869149,5458534.9127400005
19583,246591,Theft of Bicycle,2015,6,16,22,0,ALDER ST / W 12TH AVE,Fairview,490433.364345,5456443.46984
19584,222185,Theft of Bicycle,2015,8,2,17,0,11XX HARWOOD ST,West End,490251.869149,5458534.9127400005
19585,249093,Theft of Bicycle,2015,9,6,11,30,E 57TH AVE / KNIGHT ST,Sunset,494388.75816499995,5451707.88682
19586,246726,Theft of Bicycle,2015,6,15,6,0,ASH ST / W 6TH AVE,Fairview,491457.64144399995,5457016.747380001
19587,246715,Theft of Bicycle,2015,8,7,13,50,ASH ST / W 12TH AVE,Fairview,491441.231032,5456415.0954599995
19588,224272,Theft of Bicycle,2015,4,14,0,0,13XX GRANT ST,Grandview-Woodland,494495.10114499996,5457634.17706
19589,249098,Theft of Bicycle,2015,10,27,21,30,E 5TH AVE / MAIN ST,Mount Pleasant,492661.95417700004,5457079.07668
19590,246708,Theft of Bicycle,2015,11,13,22,0,ASH ST / W 10TH AVE,Fairview,491445.863671,5456619.58648
19591,246704,Theft of Bicycle,2015,10,13,17,45,ARBUTUS ST / WEST BLVD,Arbutus Ridge,488684.510966,5453957.65901
19592,249109,Theft of Bicycle,2015,10,30,20,0,E 6TH AVE / MAIN ST,Mount Pleasant,492657.37796099996,5456975.416230001
19593,222184,Theft of Bicycle,2015,7,31,12,0,11XX HARWOOD ST,West End,490251.869149,5458534.9127400005
19594,246770,Theft of Bicycle,2015,10,17,15,0,BALACLAVA ST / W BROADWAY AVE,Kitsilano,487341.156842,5456837.96837
19595,224372,Theft of Bicycle,2015,10,1,21,0,13XX JERVIS ST,West End,489988.409041,5458694.4324199995
19596,246578,Theft of Bicycle,2015,10,14,18,45,ALBERTA ST / W 5TH AVE,Mount Pleasant,491938.40939700004,5457099.12185
19597,246465,Theft of Bicycle,2015,9,29,13,0,ABBOTT ST / W HASTINGS ST,Central Business District,492203.9203,5458810.89111
19598,246464,Theft of Bicycle,2015,7,28,7,30,ABBOTT ST / W HASTINGS ST,Central Business District,492203.9203,5458810.89111
19599,246463,Theft of Bicycle,2015,6,29,13,30,ABBOTT ST / W HASTINGS ST,Central Business District,492203.9203,5458810.89111
19600,249223,Theft of Bicycle,2015,8,5,11,30,E BROADWAY AVE / SCOTIA ST,Mount Pleasant,492798.19204399997,5456681.2396
19601,249224,Theft of Bicycle,2015,10,17,10,0,E BROADWAY AVE / SCOTIA ST,Mount Pleasant,492798.19204399997,5456681.2396
19602,222079,Theft of Bicycle,2015,8,14,9,45,11XX GILFORD ST,West End,489647.196495,5459582.1599
19603,222078,Theft of Bicycle,2015,7,18,13,30,11XX GILFORD ST,West End,489647.196495,5459582.1599
19604,222077,Theft of Bicycle,2015,6,14,17,30,11XX GILFORD ST,West End,489647.196495,5459582.1599
19605,249233,Theft of Bicycle,2015,6,8,16,30,E CORDOVA ST / GORE AVE,Strathcona,492902.275226,5458837.771269999
19606,224494,Theft of Bicycle,2015,6,28,15,30,13XX MAIN ST,Central Business District,492714.38628000004,5457808.24409
19607,224495,Theft of Bicycle,2015,7,23,12,30,13XX MAIN ST,Central Business District,492714.38628000004,5457808.24409
19608,246439,Theft of Bicycle,2015,8,11,10,50,ABBOTT ST / W CORDOVA ST,Central Business District,492233.157204,5458913.794
19609,246438,Theft of Bicycle,2015,7,2,23,3,ABBOTT ST / W CORDOVA ST,Central Business District,492233.157204,5458913.794
19610,246437,Theft of Bicycle,2015,6,28,21,0,ABBOTT ST / W CORDOVA ST,Central Business District,492233.157204,5458913.794
19611,246436,Theft of Bicycle,2015,6,16,12,0,ABBOTT ST / W CORDOVA ST,Central Business District,492233.157204,5458913.794
19612,246435,Theft of Bicycle,2015,6,6,22,0,ABBOTT ST / W CORDOVA ST,Central Business District,492233.157204,5458913.794
19613,246434,Theft of Bicycle,2015,5,14,21,30,ABBOTT ST / W CORDOVA ST,Central Business District,492233.157204,5458913.794
19614,246466,Theft of Bicycle,2015,12,2,20,25,ABBOTT ST / W HASTINGS ST,Central Business District,492203.9203,5458810.89111
19615,249213,Theft of Bicycle,2015,7,15,9,0,E BROADWAY AVE / ONTARIO ST,Mount Pleasant,492368.857094,5456699.83911
19616,249203,Theft of Bicycle,2015,5,22,20,45,E BROADWAY AVE / MAIN ST,Mount Pleasant,492648.256903,5456688.49724
19617,228464,Theft of Bicycle,2015,10,27,22,0,18XX MAIN ST,Mount Pleasant,492683.65110200003,5457361.321219999
19618,224380,Theft of Bicycle,2015,3,6,17,0,13XX JERVIS ST,West End,490061.283033,5458784.07583
19619,222130,Theft of Bicycle,2015,5,3,16,30,11XX HAMILTON ST,Central Business District,491118.567434,5458054.78993
19620,222128,Theft of Bicycle,2015,7,11,22,30,11XX HAMILTON ST,Central Business District,491086.451276,5458035.459969999
19621,246567,Theft of Bicycle,2015,10,21,9,0,ALBERNI ST / NICOLA ST,West End,490544.263054,5459631.74744
19622,249178,Theft of Bicycle,2015,5,25,14,20,E BROADWAY AVE / KINGSWAY AVE,Mount Pleasant,492749.521013,5456683.80486
19623,249179,Theft of Bicycle,2015,7,22,15,30,E BROADWAY AVE / KINGSWAY AVE,Mount Pleasant,492749.521013,5456683.80486
19624,222125,Theft of Bicycle,2015,10,16,22,0,11XX GRANVILLE ST,Central Business District,490934.33565,5458381.28464
19625,222124,Theft of Bicycle,2015,9,21,20,30,11XX GRANVILLE ST,Central Business District,490934.33565,5458381.28464
19626,246579,Theft of Bicycle,2015,8,30,9,30,ALBERTA ST / W 8TH AVE,Mount Pleasant,491929.91864399996,5456796.14996
19627,222123,Theft of Bicycle,2015,7,4,1,0,11XX GRANVILLE ST,Central Business District,490934.33565,5458381.28464
19628,224432,Theft of Bicycle,2015,4,10,13,0,13XX JOHNSTON ST,Fairview,490270.89745600004,5457590.19192
19629,224433,Theft of Bicycle,2015,5,19,18,0,13XX JOHNSTON ST,Fairview,490270.89745600004,5457590.19192
19630,224434,Theft of Bicycle,2015,6,10,12,16,13XX JOHNSTON ST,Fairview,490270.89745600004,5457590.19192
19631,246532,Theft of Bicycle,2015,8,17,20,0,ABBOTT ST / WATER ST,Central Business District,492260.97360200004,5459020.96802
19632,246531,Theft of Bicycle,2015,7,9,21,0,ABBOTT ST / WATER ST,Central Business District,492260.97360200004,5459020.96802
19633,246515,Theft of Bicycle,2015,10,14,11,0,ABBOTT ST / W PENDER ST,Central Business District,492175.437087,5458706.85338
19634,246514,Theft of Bicycle,2015,4,11,21,49,ABBOTT ST / W PENDER ST,Central Business District,492175.437087,5458706.85338
19635,246513,Theft of Bicycle,2015,3,18,21,45,ABBOTT ST / W PENDER ST,Central Business District,492175.437087,5458706.85338
19636,222112,Theft of Bicycle,2015,8,11,7,0,11XX GRANVILLE ST,Central Business District,490864.17793,5458323.72078
19637,224221,Theft of Bicycle,2015,4,11,21,0,13XX E 28TH AVE,Kensington-Cedar Cottage,494366.79381899995,5454745.79882
19638,249065,Theft of Bicycle,2015,10,9,8,45,E 49TH AVE / FRASER ST,Sunset,493395.136358,5452521.66087
19639,224220,Theft of Bicycle,2015,3,20,13,0,13XX E 28TH AVE,Kensington-Cedar Cottage,494366.79381899995,5454745.79882
19640,246967,Theft of Bicycle,2015,6,16,15,15,BOATLIFT LANE / DURANLEAU ST,Fairview,490109.519868,5457679.91624
19641,248978,Theft of Bicycle,2015,7,9,21,0,E 27TH AVE / KNIGHT ST,Kensington-Cedar Cottage,494451.44697600004,5454854.43033
19642,246965,Theft of Bicycle,2015,7,27,13,0,BLOOD ALLEY SQ / TROUNCE ALLY,Central Business District,492327.162205,5458943.2557
19643,222273,Theft of Bicycle,2015,4,7,13,0,11XX HOWE ST,Central Business District,490828.760324,5458434.03661
19644,249000,Theft of Bicycle,2015,4,15,16,45,E 2ND AVE / MAIN ST,Mount Pleasant,492668.068221,5457370.52451
19645,222265,Theft of Bicycle,2015,12,20,17,0,11XX HOWE ST,Central Business District,490822.45979799994,5458427.65432
19646,249012,Theft of Bicycle,2015,2,21,16,20,E 2ND AVE / QUEBEC ST,Mount Pleasant,492527.64499799995,5457382.68656
19647,246928,Theft of Bicycle,2015,9,28,0,49,BIDWELL ST / DAVIE ST,West End,489801.664738,5459286.176630001
19648,222260,Theft of Bicycle,2015,8,27,12,51,11XX HOWE ST,Central Business District,490768.062068,5458359.53486
19649,224118,Theft of Bicycle,2015,6,10,10,0,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
19650,224119,Theft of Bicycle,2015,7,10,16,0,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
19651,246920,Theft of Bicycle,2015,5,13,15,50,BEGG ST / TERMINAL AVE,Strathcona,493636.115908,5457539.8772599995
19652,246917,Theft of Bicycle,2015,11,26,21,0,BEATTY ST / W PENDER ST,Central Business District,492111.7939,5458724.16469
19653,246916,Theft of Bicycle,2015,11,19,21,33,BEATTY ST / W PENDER ST,Central Business District,492111.7939,5458724.16469
19654,246915,Theft of Bicycle,2015,8,6,20,0,BEATTY ST / W PENDER ST,Central Business District,492111.7939,5458724.16469
19655,246914,Theft of Bicycle,2015,7,15,0,30,BEATTY ST / W PENDER ST,Central Business District,492111.7939,5458724.16469
19656,246913,Theft of Bicycle,2015,6,19,16,0,BEATTY ST / W PENDER ST,Central Business District,492111.7939,5458724.16469
19657,246971,Theft of Bicycle,2015,7,22,13,0,BOUNDARY RD / KINGSWAY AVE,Killarney,498281.84883999993,5453279.02598
19658,246972,Theft of Bicycle,2015,7,13,18,0,BROOKS ST / E 47TH AVE,Killarney,497443.830363,5452626.4959
19659,246976,Theft of Bicycle,2015,8,18,19,0,BROUGHTON ST / COMOX ST,West End,490240.36149,5459157.644669999
19660,224065,Theft of Bicycle,2015,7,10,22,47,13XX CARDERO ST,West End,489779.077047,5459025.07915
19661,247054,Theft of Bicycle,2015,5,14,11,0,BURRARD ST / DRAKE ST,West End,490487.32094799995,5458372.81149
19662,247047,Theft of Bicycle,2015,6,9,17,0,BURRARD ST / DAVIE ST,West End,490604.148463,5458488.32844
19663,248936,Theft of Bicycle,2015,2,6,16,0,E 1ST AVE / GARDEN DR,Grandview-Woodland,495779.51220500004,5457416.72796
19664,224023,Theft of Bicycle,2015,7,15,10,0,13XX BURRARD ST,Central Business District,490454.75303100003,5458333.85008
19665,247018,Theft of Bicycle,2015,8,11,13,30,BURRARD ST / COMOX ST,West End,490757.455076,5458643.8635599995
19666,248941,Theft of Bicycle,2015,9,7,15,41,E 1ST AVE / MAIN ST,Mount Pleasant,492671.828739,5457490.23917
19667,247017,Theft of Bicycle,2015,7,2,20,0,BURRARD ST / COMOX ST,West End,490757.455076,5458643.8635599995
19668,247016,Theft of Bicycle,2015,4,16,20,57,BURRARD ST / COMOX ST,West End,490757.455076,5458643.8635599995
19669,249019,Theft of Bicycle,2015,7,20,4,0,E 30TH AVE / ONTARIO ST,Riley Park,492338.90511000005,5454516.083880001
19670,248942,Theft of Bicycle,2015,9,10,19,49,E 1ST AVE / MAIN ST,Mount Pleasant,492671.828739,5457490.23917
19671,224032,Theft of Bicycle,2015,5,22,21,0,13XX BURRARD ST,Central Business District,490465.49229399994,5458344.56765
19672,248945,Theft of Bicycle,2015,8,26,16,55,E 1ST AVE / ONTARIO ST,Mount Pleasant,492388.727971,5457494.52573
19673,224036,Theft of Bicycle,2015,5,15,4,36,13XX BURRARD ST,Central Business District,490488.50500299997,5458367.53388
19674,248946,Theft of Bicycle,2015,12,11,7,32,E 1ST AVE / ONTARIO ST,Mount Pleasant,492388.727971,5457494.52573
19675,248948,Theft of Bicycle,2015,9,5,20,0,E 1ST AVE / QUEBEC ST,Mount Pleasant,492521.14724300004,5457494.02168
19676,246998,Theft of Bicycle,2015,9,13,18,0,BURNABY ST / JERVIS ST,West End,490108.13473199995,5458826.58015
19677,222302,Theft of Bicycle,2015,2,6,1,0,11XX JERVIS ST,West End,490303.901395,5459015.2281
19678,224052,Theft of Bicycle,2015,5,29,17,30,13XX BUTE ST,West End,490171.758917,5458654.15874
19679,248943,Theft of Bicycle,2015,10,8,1,0,E 1ST AVE / MAIN ST,Mount Pleasant,492671.828739,5457490.23917
19680,224120,Theft of Bicycle,2015,7,15,16,30,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
19681,224121,Theft of Bicycle,2015,8,11,10,0,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
19682,249026,Theft of Bicycle,2015,6,23,9,0,E 38TH AVE / FRASER ST,Riley Park,493412.277428,5453660.89791
19683,224197,Theft of Bicycle,2015,7,17,7,5,13XX E 10TH AVE,Kensington-Cedar Cottage,494376.520964,5456513.96242
19684,246812,Theft of Bicycle,2015,7,25,0,0,BARCLAY ST / CHILCO ST,West End,489783.389263,5459923.73284
19685,249045,Theft of Bicycle,2015,1,27,17,0,E 41ST AVE / MAIN ST,Riley Park,492609.30179399997,5453375.77665
19686,224198,Theft of Bicycle,2015,11,4,21,0,13XX E 10TH AVE,Kensington-Cedar Cottage,494376.520964,5456513.96242
19687,222237,Theft of Bicycle,2015,7,13,15,3,11XX HORNBY ST,Central Business District,490790.499292,5458521.20024
19688,222232,Theft of Bicycle,2015,9,1,17,30,11XX HORNBY ST,Central Business District,490761.550924,5458491.18998
19689,222227,Theft of Bicycle,2015,8,7,11,30,11XX HORNBY ST,Central Business District,490705.34396800003,5458446.09214
19690,246804,Theft of Bicycle,2015,12,8,17,0,BARCLAY ST / BURRARD ST,West End,490911.16026800004,5458799.3800800005
19691,249043,Theft of Bicycle,2015,10,9,19,0,E 41ST AVE / KNIGHT ST,Sunset,494389.46209499997,5453321.22551
19692,246803,Theft of Bicycle,2015,10,21,11,30,BARCLAY ST / BURRARD ST,West End,490911.16026800004,5458799.3800800005
19693,222226,Theft of Bicycle,2015,8,6,7,30,11XX HORNBY ST,Central Business District,490705.34396800003,5458446.09214
19694,222218,Theft of Bicycle,2015,5,21,17,0,11XX HORNBY ST,Central Business District,490697.45097,5458424.73869
19695,224214,Theft of Bicycle,2015,1,27,13,0,13XX E 23RD AVE,Kensington-Cedar Cottage,494347.48873100005,5455237.10982
19696,246782,Theft of Bicycle,2015,9,3,22,0,BARCLAY ST / BROUGHTON ST,West End,490396.66744799993,5459315.55473
19697,246781,Theft of Bicycle,2015,7,27,13,0,BALSAM ST / YORK AVE,Kitsilano,488380.80645,5457681.51793
19698,246780,Theft of Bicycle,2015,6,27,11,45,BALSAM ST / YORK AVE,Kitsilano,488380.80645,5457681.51793
19699,224217,Theft of Bicycle,2015,12,20,18,0,13XX E 27TH AVE,Kensington-Cedar Cottage,494383.656192,5454860.48015
19700,224218,Theft of Bicycle,2015,4,15,18,25,13XX E 28TH AVE,Kensington-Cedar Cottage,494330.473255,5454737.03247
19701,249055,Theft of Bicycle,2015,7,20,20,30,E 44TH AVE / FRASER ST,Sunset,493404.886054,5453038.71106
19702,246433,Theft of Bicycle,2015,4,30,20,0,ABBOTT ST / W CORDOVA ST,Central Business District,492233.157204,5458913.794
19703,249041,Theft of Bicycle,2015,6,21,13,22,E 41ST AVE / FRASER ST,Riley Park,493407.695129,5453341.83459
19704,224168,Theft of Bicycle,2015,9,24,19,54,13XX CONTINENTAL ST,Central Business District,490638.87913500005,5458161.586
19705,224122,Theft of Bicycle,2015,8,12,16,0,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
19706,246898,Theft of Bicycle,2015,9,6,23,0,BEATTY ST / SMITHE ST,Central Business District,491593.445334,5458204.37518
19707,224123,Theft of Bicycle,2015,8,15,20,0,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
19708,224124,Theft of Bicycle,2015,9,22,16,0,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
19709,246891,Theft of Bicycle,2015,10,7,18,0,BEATTY ST / ROBSON ST,Central Business District,491710.822032,5458320.970840001
19710,246890,Theft of Bicycle,2015,6,27,18,30,BEATTY ST / ROBSON ST,Central Business District,491710.822032,5458320.970840001
19711,246878,Theft of Bicycle,2015,11,19,9,48,BEATTY ST / DUNSMUIR ST,Central Business District,491960.378642,5458570.85702
19712,246877,Theft of Bicycle,2015,8,16,2,0,BEATTY ST / DUNSMUIR ST,Central Business District,491960.378642,5458570.85702
19713,249039,Theft of Bicycle,2015,9,11,23,6,E 40TH AVE / VICTORIA DR,Kensington-Cedar Cottage,495233.92645100004,5453462.260480001
