TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,LAT,LON,DATETIME
Theft of Bicycle,2015,5,14,5,30,DUNSMUIR ST / GRANVILLE ST,Central Business District,49.283633098139966,-123.11638710006369,2015-05-14 05:30:00
Theft of Bicycle,2015,5,14,11,0,BURRARD ST / DRAKE ST,West End,49.278036998192206,-123.13078630010662,2015-05-14 11:00:00
Theft of Bicycle,2015,5,14,15,0,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-05-14 15:00:00
Theft of Bicycle,2015,5,14,16,0,E HASTINGS ST / MAIN ST,Strathcona,49.28134739818295,-123.09968710004577,2015-05-14 16:00:00
Theft of Bicycle,2015,5,14,16,0,22XX W BROADWAY AVE,Kitsilano,49.2639119953223,-123.15588762393983,2015-05-14 16:00:00
Theft of Bicycle,2015,5,14,17,50,7XX DUNSMUIR ST,Central Business District,49.28414269818919,-123.11707868170522,2015-05-14 17:50:00
Theft of Bicycle,2015,5,14,20,30,25XX W 5TH AVE,Kitsilano,49.26737763546238,-123.1629399581182,2015-05-14 20:30:00
Theft of Bicycle,2015,5,14,20,30,DAVIE ST / THURLOW ST,West End,49.28038389813011,-123.13121420010309,2015-05-14 20:30:00
Theft of Bicycle,2015,5,14,21,30,ABBOTT ST / W CORDOVA ST,Central Business District,49.28292789817193,-123.1067940000558,2015-05-14 21:30:00
Theft of Bicycle,2015,5,15,0,0,22XX W 5TH AVE,Kitsilano,49.26726503454681,-123.15599919001552,2015-05-15 00:00:00
Theft of Bicycle,2015,5,15,0,0,6XX E 21ST AVE,Riley Park,49.25188517968621,-123.09167503097221,2015-05-15 00:00:00
Theft of Bicycle,2015,5,15,4,36,13XX BURRARD ST,Central Business District,49.277989543682516,-123.1307698955059,2015-05-15 04:36:00
Theft of Bicycle,2015,5,15,10,0,11XX CHESTNUT ST,Kitsilano,49.276172946699624,-123.14612584488496,2015-05-15 10:00:00
Theft of Bicycle,2015,5,15,11,0,10XX BURNABY ST,West End,49.278477272315456,-123.13037687595292,2015-05-15 11:00:00
Theft of Bicycle,2015,5,15,14,30,14XX QUEBEC ST,Mount Pleasant,49.27232592488079,-123.10191708634835,2015-05-15 14:30:00
Theft of Bicycle,2015,5,15,16,30,28XX GRANT ST,Hastings-Sunrise,49.271398662947824,-123.04672161893603,2015-05-15 16:30:00
Theft of Bicycle,2015,5,15,18,0,11XX W PENDER ST,Central Business District,49.28773844259904,-123.1214214431143,2015-05-15 18:00:00
Theft of Bicycle,2015,5,15,18,45,13XX BEACH AVE,West End,49.28071047653783,-123.13851355160509,2015-05-15 18:45:00
Theft of Bicycle,2015,5,15,19,0,18XX W 5TH AVE,Kitsilano,49.267116238344904,-123.14593794604157,2015-05-15 19:00:00
Theft of Bicycle,2015,5,15,20,0,17XX MANITOBA ST,Mount Pleasant,49.269454489335864,-123.10669268741016,2015-05-15 20:00:00
Theft of Bicycle,2015,5,15,21,0,BEATTY ST / DUNSMUIR ST,Central Business District,49.27983959819558,-123.11053780005413,2015-05-15 21:00:00
Theft of Bicycle,2015,5,15,21,0,89XX STANLEY PARK DR,Stanley Park,49.29282798232216,-123.14808779396428,2015-05-15 21:00:00
Theft of Bicycle,2015,5,16,0,0,11XX RICHARDS ST,Central Business District,49.27601080930242,-123.12398670140652,2015-05-16 00:00:00
Theft of Bicycle,2015,5,16,8,0,EXPO BLVD / PAT QUINN WAY,Central Business District,49.27864519964178,-123.10764110235853,2015-05-16 08:00:00
Theft of Bicycle,2015,5,16,16,0,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-05-16 16:00:00
Theft of Bicycle,2015,5,16,18,0,14XX QUEBEC ST,Mount Pleasant,49.27232592488079,-123.10191708634835,2015-05-16 18:00:00
Theft of Bicycle,2015,5,16,20,10,8XX BUTE ST,West End,49.28591020865502,-123.12696981649039,2015-05-16 20:10:00
Theft of Bicycle,2015,5,16,23,12,14XX W 5TH AVE,Fairview,49.26678609921336,-123.13693522245931,2015-05-16 23:12:00
Theft of Bicycle,2015,5,17,1,0,20XX COMOX ST,West End,49.29122182038584,-123.14370773575561,2015-05-17 01:00:00
Theft of Bicycle,2015,5,17,2,0,25XX W 2ND AVE,Kitsilano,49.270096972902735,-123.16260657413451,2015-05-17 02:00:00
Theft of Bicycle,2015,5,17,8,0,17XX W GEORGIA ST,West End,49.292543007693595,-123.13368233468042,2015-05-17 08:00:00
Theft of Bicycle,2015,5,17,10,36,25XX E BROADWAY AVE,Hastings-Sunrise,49.262057870463664,-123.0545299013424,2015-05-17 10:36:00
Theft of Bicycle,2015,5,17,13,0,5XX W 12TH AVE,Fairview,49.26046282887714,-123.11645955478096,2015-05-17 13:00:00
Theft of Bicycle,2015,5,17,13,0,16XX JOHNSTON ST,Fairview,49.27257440953213,-123.13575335048141,2015-05-17 13:00:00
Theft of Bicycle,2015,5,17,13,0,5XX HORNBY ST,Central Business District,49.285574770842395,-123.11744595498637,2015-05-17 13:00:00
Theft of Bicycle,2015,5,17,15,30,46XX W 12TH AVE,West Point Grey,49.26202333837004,-123.21337750935632,2015-05-17 15:30:00
Theft of Bicycle,2015,5,17,17,0,24XX BLENHEIM ST,Kitsilano,49.2650512161402,-123.17785669751537,2015-05-17 17:00:00
Theft of Bicycle,2015,5,17,19,11,15XX OLD BRIDGE ST,Fairview,49.26988814089359,-123.13538201003007,2015-05-17 19:11:00
Theft of Bicycle,2015,5,17,20,0,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-05-17 20:00:00
Theft of Bicycle,2015,5,18,12,0,4XX E 45TH AVE,Sunset,49.22924923266409,-123.09671080977417,2015-05-18 12:00:00
Theft of Bicycle,2015,5,18,13,0,18XX E HASTINGS ST,Grandview-Woodland,49.281259125012916,-123.06615758119239,2015-05-18 13:00:00
Theft of Bicycle,2015,5,18,13,30,E HASTINGS ST / VICTORIA DR,Grandview-Woodland,49.28121179814506,-123.06557370000597,2015-05-18 13:30:00
Theft of Bicycle,2015,5,18,13,30,43XX FRASER ST,Kensington-Cedar Cottage,49.24585267627676,-123.09014319167795,2015-05-18 13:30:00
Theft of Bicycle,2015,5,18,14,0,16XX E 10TH AVE,Kensington-Cedar Cottage,49.26135736968122,-123.07046186602079,2015-05-18 14:00:00
Theft of Bicycle,2015,5,18,15,0,22XX CAMBIE ST,Mount Pleasant,49.26498555551683,-123.11467891762311,2015-05-18 15:00:00
Theft of Bicycle,2015,5,18,16,0,7XX W GEORGIA ST,Central Business District,49.28249285485934,-123.1182493566138,2015-05-18 16:00:00
Theft of Bicycle,2015,5,18,16,0,32XX W 4TH AVE,Kitsilano,49.26853622498483,-123.17734203262384,2015-05-18 16:00:00
Theft of Bicycle,2015,5,18,16,30,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-05-18 16:30:00
Theft of Bicycle,2015,5,18,18,30,12XX DENMAN ST,West End,49.287190874670344,-123.14185116882447,2015-05-18 18:30:00
Theft of Bicycle,2015,5,18,21,0,18XX BOATLIFT LANE,Fairview,49.271758900745134,-123.13618218517098,2015-05-18 21:00:00
Theft of Bicycle,2015,5,19,0,0,3XX W 23RD AVE,Riley Park,49.25010432564405,-123.11247626199155,2015-05-19 00:00:00
Theft of Bicycle,2015,5,19,11,45,10XX BURRARD ST,West End,49.2802852870512,-123.12745793760524,2015-05-19 11:45:00
Theft of Bicycle,2015,5,19,13,0,13XX ARBUTUS ST,Kitsilano,49.27439908172639,-123.15259214511933,2015-05-19 13:00:00
Theft of Bicycle,2015,5,19,16,40,6XX E HASTINGS ST,Strathcona,49.28123599659881,-123.09136870792516,2015-05-19 16:40:00
Theft of Bicycle,2015,5,19,18,0,13XX JOHNSTON ST,Fairview,49.27099380210876,-123.13374278378495,2015-05-19 18:00:00
Theft of Bicycle,2015,5,19,18,45,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-05-19 18:45:00
Theft of Bicycle,2015,5,19,20,0,X ATHLETES WAY,Mount Pleasant,49.271548604785416,-123.10466400263282,2015-05-19 20:00:00
Theft of Bicycle,2015,5,19,22,30,1XX W GEORGIA ST,Central Business District,49.2783992382996,-123.11150593743433,2015-05-19 22:30:00
Theft of Bicycle,2015,5,20,12,30,7XX W GEORGIA ST,Central Business District,49.282480826024305,-123.11823066621527,2015-05-20 12:30:00
Theft of Bicycle,2015,5,20,12,30,7XX W HASTINGS ST,Central Business District,49.28571374986392,-123.11437155229069,2015-05-20 12:30:00
Theft of Bicycle,2015,5,20,15,2,16XX DURANLEAU ST,Fairview,49.27210538773796,-123.13588946782309,2015-05-20 15:02:00
Theft of Bicycle,2015,5,20,17,30,41XX PARKWAY DR,Arbutus Ridge,49.249656876620996,-123.1543967212005,2015-05-20 17:30:00
Theft of Bicycle,2015,5,20,17,39,1X WATER ST,Central Business District,49.28351944976917,-123.10454548204115,2015-05-20 17:39:00
Theft of Bicycle,2015,5,20,19,0,16XX JOHNSTON ST,Fairview,49.272373191069164,-123.1356648420404,2015-05-20 19:00:00
Theft of Bicycle,2015,5,20,20,0,1XX W GEORGIA ST,Central Business District,49.27915925571799,-123.11309954827078,2015-05-20 20:00:00
Theft of Bicycle,2015,5,20,20,0,HORNBY ST / NELSON ST,Central Business District,49.28053609820972,-123.12498340008027,2015-05-20 20:00:00
Theft of Bicycle,2015,5,20,22,53,37XX BEATRICE ST,Kensington-Cedar Cottage,49.251839772624464,-123.06663648671696,2015-05-20 22:53:00
Theft of Bicycle,2015,5,21,6,51,17XX BAYSWATER ST,Kitsilano,49.270652538828315,-123.17106998163871,2015-05-21 06:51:00
Theft of Bicycle,2015,5,21,9,0,13XX HORNBY ST,Central Business District,49.276838153058044,-123.13060991285057,2015-05-21 09:00:00
Theft of Bicycle,2015,5,21,9,30,11XX MELVILLE ST,Central Business District,49.286972214699624,-123.12270154058439,2015-05-21 09:30:00
Theft of Bicycle,2015,5,21,12,0,8XX W 12TH AVE,Fairview,49.260590060707386,-123.12323565779813,2015-05-21 12:00:00
Theft of Bicycle,2015,5,21,12,0,39XX MAIN ST,Riley Park,49.2497243957442,-123.10097092234733,2015-05-21 12:00:00
Theft of Bicycle,2015,5,21,14,0,16XX JOHNSTON ST,Fairview,49.271925448001305,-123.13510702984583,2015-05-21 14:00:00
Theft of Bicycle,2015,5,21,16,0,45XX CLANCY LORANGER WAY,Riley Park,49.24312653200224,-123.1087500662482,2015-05-21 16:00:00
Theft of Bicycle,2015,5,21,17,0,11XX HORNBY ST,Central Business District,49.27850732540468,-123.12789851574021,2015-05-21 17:00:00
Theft of Bicycle,2015,5,21,20,0,17XX MANITOBA ST,Mount Pleasant,49.269454489335864,-123.10669268741016,2015-05-21 20:00:00
Theft of Bicycle,2015,5,21,22,0,69XX DUMFRIES ST,Victoria-Fraserview,49.22139968392783,-123.07474753258157,2015-05-21 22:00:00
Theft of Bicycle,2015,5,22,0,0,8XX HOMER ST,Central Business District,49.27914618055062,-123.11746553379558,2015-05-22 00:00:00
Theft of Bicycle,2015,5,22,2,30,12XX JERVIS ST,West End,49.2827461554025,-123.1349271506423,2015-05-22 02:30:00
Theft of Bicycle,2015,5,22,8,40,63XX MAPLE ST,Kerrisdale,49.2284222697187,-123.15221715733462,2015-05-22 08:40:00
Theft of Bicycle,2015,5,22,9,12,32XX FRASER ST,Riley Park,49.25615460868599,-123.08992021989313,2015-05-22 09:12:00
Theft of Bicycle,2015,5,22,15,20,16XX JOHNSTON ST,Fairview,49.27257440953213,-123.13575335048141,2015-05-22 15:20:00
Theft of Bicycle,2015,5,22,18,17,16XX JOHNSTON ST,Fairview,49.27257440953213,-123.13575335048141,2015-05-22 18:17:00
Theft of Bicycle,2015,5,22,20,30,COLUMBIA ST / W 4TH AVE,Mount Pleasant,49.26745059819083,-123.10944510006188,2015-05-22 20:30:00
Theft of Bicycle,2015,5,22,20,45,E BROADWAY AVE / MAIN ST,Mount Pleasant,49.26291609815497,-123.1010455000383,2015-05-22 20:45:00
Theft of Bicycle,2015,5,22,21,0,13XX BURRARD ST,Central Business District,49.277782600319064,-123.13108574004598,2015-05-22 21:00:00
Theft of Bicycle,2015,5,22,21,30,E HASTINGS ST / MAIN ST,Strathcona,49.28134739818295,-123.09968710004577,2015-05-22 21:30:00
Theft of Bicycle,2015,5,23,0,0,1XX W 1ST AVE,Mount Pleasant,49.270146223429656,-123.10698357352706,2015-05-23 00:00:00
Theft of Bicycle,2015,5,23,0,0,RICHARDS ST / W HASTINGS ST,Central Business District,49.28404659817286,-123.11190840006454,2015-05-23 00:00:00
Theft of Bicycle,2015,5,23,0,0,12XX PENDRELL ST,West End,49.28283962938661,-123.13296178975132,2015-05-23 00:00:00
Theft of Bicycle,2015,5,23,8,45,10XX CANADA PL,Central Business District,49.288110454611356,-123.11564705325398,2015-05-23 08:45:00
Theft of Bicycle,2015,5,23,9,30,8XX W 12TH AVE,Fairview,49.260590060707386,-123.12323565779813,2015-05-23 09:30:00
Theft of Bicycle,2015,5,23,12,0,20XX PENDRELL ST,West End,49.289963785504,-123.14373679119075,2015-05-23 12:00:00
Theft of Bicycle,2015,5,23,14,0,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-05-23 14:00:00
Theft of Bicycle,2015,5,23,17,0,E 8TH AVE / SCOTIA ST,Mount Pleasant,49.263661198123714,-123.09894090003736,2015-05-23 17:00:00
Theft of Bicycle,2015,5,24,0,10,3XX WATER ST,Central Business District,49.284291174758565,-123.10894520030067,2015-05-24 00:10:00
Theft of Bicycle,2015,5,24,1,15,6XX STAMPS LAND,Fairview,49.26880057222572,-123.11820881045928,2015-05-24 01:15:00
Theft of Bicycle,2015,5,24,9,5,15XX POWELL ST,Grandview-Woodland,49.28324802237326,-123.07374633867028,2015-05-24 09:05:00
Theft of Bicycle,2015,5,24,11,20,16XX DURANLEAU ST,Fairview,49.27255835959724,-123.13599888624333,2015-05-24 11:20:00
Theft of Bicycle,2015,5,24,15,0,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-05-24 15:00:00
Theft of Bicycle,2015,5,24,18,15,6XX STAMPS LAND,Fairview,49.268718357468494,-123.11820502239027,2015-05-24 18:15:00
Theft of Bicycle,2015,5,24,19,31,14XX ANDERSON ST,Fairview,49.27187638719706,-123.13495788121607,2015-05-24 19:31:00
Theft of Bicycle,2015,5,24,21,30,9XX GRANVILLE ST,Central Business District,49.28006493490022,-123.12170345958256,2015-05-24 21:30:00
Theft of Bicycle,2015,5,25,10,0,36XX W 16TH AVE,Dunbar-Southlands,49.25779947188998,-123.18517147989292,2015-05-25 10:00:00
Theft of Bicycle,2015,5,25,13,0,E 3RD AVE / MCLEAN DR,Grandview-Woodland,49.267841898143665,-123.07546000002141,2015-05-25 13:00:00
Theft of Bicycle,2015,5,25,13,30,SEYMOUR ST / W HASTINGS ST,Central Business District,49.28466549816894,-123.11285530006532,2015-05-25 13:30:00
Theft of Bicycle,2015,5,25,14,0,25XX QUEBEC ST,Mount Pleasant,49.2627139884046,-123.10290917607354,2015-05-25 14:00:00
Theft of Bicycle,2015,5,25,14,20,E BROADWAY AVE / KINGSWAY AVE,Mount Pleasant,49.262875098125164,-123.09965360004942,2015-05-25 14:20:00
Theft of Bicycle,2015,5,25,15,0,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-05-25 15:00:00
Theft of Bicycle,2015,5,25,15,30,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-05-25 15:30:00
Theft of Bicycle,2015,5,25,16,0,10XX W BROADWAY AVE,Fairview,49.263467981362524,-123.1279192125622,2015-05-25 16:00:00
Theft of Bicycle,2015,5,25,19,23,19XX BLENHEIM ST,Kitsilano,49.26933662998252,-123.17759188168657,2015-05-25 19:23:00
Theft of Bicycle,2015,5,25,21,0,10XX LAURIER AVE,Shaughnessy,49.25063664239739,-123.12908495800427,2015-05-25 21:00:00
Theft of Bicycle,2015,5,25,21,0,10XX JERVIS ST,West End,49.28487991118962,-123.13183722847356,2015-05-25 21:00:00
Theft of Bicycle,2015,5,25,23,55,23XX W 12TH AVE,Kitsilano,49.26109964089234,-123.1595377483774,2015-05-25 23:55:00
Theft of Bicycle,2015,5,26,2,0,66XX ELLIOTT ST,Victoria-Fraserview,49.223757561889315,-123.05470356833648,2015-05-26 02:00:00
Theft of Bicycle,2015,5,26,6,15,SEYMOUR ST / W HASTINGS ST,Central Business District,49.28466549816894,-123.11285530006532,2015-05-26 06:15:00
Theft of Bicycle,2015,5,26,14,30,9XX CANADA PL,Central Business District,49.288112287049024,-123.11533507374034,2015-05-26 14:30:00
Theft of Bicycle,2015,5,26,19,0,CAMBIE ST / W HASTINGS ST,Central Business District,49.282555698185874,-123.10960990005721,2015-05-26 19:00:00
Theft of Bicycle,2015,5,26,22,0,ALEXANDER ST / MAIN ST,Strathcona,49.28410469814133,-123.0994912000441,2015-05-26 22:00:00
Theft of Bicycle,2015,5,26,23,0,GRANVILLE ST / NELSON ST,Central Business District,49.2792520981871,-123.12304020008968,2015-05-26 23:00:00
Theft of Bicycle,2015,5,26,23,0,17XX VENABLES ST,Grandview-Woodland,49.27660487407579,-123.06820159679145,2015-05-26 23:00:00
Theft of Bicycle,2015,5,27,9,0,W CORDOVA ST / WATER ST,Central Business District,49.284708298200435,-123.11091880005996,2015-05-27 09:00:00
Theft of Bicycle,2015,5,27,18,50,14XX CARTWRIGHT ST,Fairview,49.27053008651632,-123.13598458387486,2015-05-27 18:50:00
Theft of Bicycle,2015,5,27,20,0,41XX MILLER ST,Kensington-Cedar Cottage,49.24794705775995,-123.06867683834743,2015-05-27 20:00:00
Theft of Bicycle,2015,5,27,20,0,13XX ALBERNI ST,West End,49.28804020329248,-123.12787912082628,2015-05-27 20:00:00
Theft of Bicycle,2015,5,28,0,0,12XX GRANVILLE ST,Central Business District,49.27654792449817,-123.12718090681726,2015-05-28 00:00:00
Theft of Bicycle,2015,5,28,0,0,LAUREL ST / W BROADWAY AVE,Fairview,49.26336839812906,-123.12417630009064,2015-05-28 00:00:00
Theft of Bicycle,2015,5,28,9,0,27XX EUCLID AVE,Renfrew-Collingwood,49.242296365008436,-123.04851024226114,2015-05-28 09:00:00
Theft of Bicycle,2015,5,28,9,45,14XX W 7TH AVE,Fairview,49.26537577853067,-123.13801889943154,2015-05-28 09:45:00
Theft of Bicycle,2015,5,28,12,0,72XX ASH CRES,Oakridge,49.21974691709547,-123.12041502782414,2015-05-28 12:00:00
Theft of Bicycle,2015,5,28,12,30,8X W PENDER ST,Central Business District,49.28101218074003,-123.10704651152176,2015-05-28 12:30:00
Theft of Bicycle,2015,5,28,17,30,11XX ODLUM DR,Grandview-Woodland,49.27478857613788,-123.07583490279293,2015-05-28 17:30:00
Theft of Bicycle,2015,5,28,18,0,7XX HAMILTON ST,Central Business District,49.278966811807926,-123.1156678689576,2015-05-28 18:00:00
Theft of Bicycle,2015,5,28,18,0,16XX NAPIER ST,Grandview-Woodland,49.27490665942694,-123.06979692790142,2015-05-28 18:00:00
Theft of Bicycle,2015,5,28,23,0,6XX CITADEL PRDE,Central Business District,49.27872882619048,-123.11111572798634,2015-05-28 23:00:00
Theft of Bicycle,2015,5,29,8,0,8XX W 12TH AVE,Fairview,49.260590060707386,-123.12323565779813,2015-05-29 08:00:00
Theft of Bicycle,2015,5,29,9,0,5XX SEYMOUR ST,Central Business District,49.283483388085244,-123.11473002375024,2015-05-29 09:00:00
Theft of Bicycle,2015,5,29,10,0,9XX HELMCKEN ST,Central Business District,49.27946090158085,-123.12668506297422,2015-05-29 10:00:00
Theft of Bicycle,2015,5,29,11,45,14XX CARTWRIGHT ST,Fairview,49.2701030238608,-123.13524180861195,2015-05-29 11:45:00
Theft of Bicycle,2015,5,29,12,0,35XX W 2ND AVE,Kitsilano,49.27032317290204,-123.18266000871147,2015-05-29 12:00:00
Theft of Bicycle,2015,5,29,13,0,CARRALL ST / W HASTINGS ST,Central Business District,49.281474698143384,-123.10432710005496,2015-05-29 13:00:00
Theft of Bicycle,2015,5,29,16,30,GRANVILLE ST / ROBSON ST,Central Business District,49.28136839816143,-123.1198153000724,2015-05-29 16:30:00
Theft of Bicycle,2015,5,29,17,30,13XX BUTE ST,West End,49.280562767988215,-123.13513174738954,2015-05-29 17:30:00
Theft of Bicycle,2015,5,29,18,0,MAINLAND ST / NELSON ST,Central Business District,49.27662889812874,-123.11897320008119,2015-05-29 18:00:00
Theft of Bicycle,2015,5,29,18,59,10XX CANADA PL,Central Business District,49.2883793945216,-123.11661903236882,2015-05-29 18:59:00
Theft of Bicycle,2015,5,29,19,56,17XX E GEORGIA ST,Grandview-Woodland,49.27850845767476,-123.06899994795518,2015-05-29 19:56:00
Theft of Bicycle,2015,5,29,20,0,11XX BEACH AVE,West End,49.277856068676286,-123.13561361645506,2015-05-29 20:00:00
Theft of Bicycle,2015,5,29,23,0,15XX W 2ND AVE,Fairview,49.26965297081663,-123.13979601521689,2015-05-29 23:00:00
Theft of Bicycle,2015,5,30,0,0,3XX DAVIE ST,Central Business District,49.274656118220776,-123.12242540311794,2015-05-30 00:00:00
Theft of Bicycle,2015,5,30,9,0,16XX W BROADWAY AVE,Fairview,49.26357568758356,-123.14114819651246,2015-05-30 09:00:00
Theft of Bicycle,2015,5,30,9,30,3XX ABBOTT ST,Central Business District,49.28262065167899,-123.10699204823305,2015-05-30 09:30:00
Theft of Bicycle,2015,5,30,11,0,85XX STANLEY PARK DR,Stanley Park,49.295758863238454,-123.14999299810978,2015-05-30 11:00:00
Theft of Bicycle,2015,5,30,15,0,34XX PORTER ST,Kensington-Cedar Cottage,49.25372289972048,-123.06676215128971,2015-05-30 15:00:00
Theft of Bicycle,2015,5,30,18,0,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-05-30 18:00:00
Theft of Bicycle,2015,5,30,21,0,11XX FORGE WALK,Fairview,49.2675189697716,-123.13012738073158,2015-05-30 21:00:00
Theft of Bicycle,2015,5,30,23,0,MAIN ST / PRIOR ST,Central Business District,49.276762898166886,-123.09992980004483,2015-05-30 23:00:00
Theft of Bicycle,2015,5,30,23,20,6XX E 45TH AVE,Sunset,49.22923360420355,-123.0920802009088,2015-05-30 23:20:00
Theft of Bicycle,2015,5,31,0,0,5X STANLEY PARK CSWY,Stanley Park,49.294804831257196,-123.13660459573991,2015-05-31 00:00:00
Theft of Bicycle,2015,5,31,2,0,27XX MAIN ST,Mount Pleasant,49.260998442904516,-123.10090755296264,2015-05-31 02:00:00
Theft of Bicycle,2015,5,31,9,13,16XX WHYTE AVE,Kitsilano,49.275915477487494,-123.1417542499012,2015-05-31 09:13:00
Theft of Bicycle,2015,5,31,11,0,DUNBAR ST / W 49TH AVE,Kerrisdale,49.22747949815015,-123.18548920029693,2015-05-31 11:00:00
Theft of Bicycle,2015,5,31,14,0,7XX HORNBY ST,Central Business District,49.28295270869616,-123.12138512580151,2015-05-31 14:00:00
Theft of Bicycle,2015,5,31,14,30,14XX ANDERSON ST,Fairview,49.27186596032327,-123.1350876669983,2015-05-31 14:30:00
Theft of Bicycle,2015,5,31,15,30,11XX CHESTNUT ST,Kitsilano,49.276172946699624,-123.14612584488496,2015-05-31 15:30:00
Theft of Bicycle,2015,5,31,18,0,11XX W 8TH AVE,Fairview,49.2644190634616,-123.1300289403072,2015-05-31 18:00:00
Theft of Bicycle,2015,5,31,18,43,7XX HORNBY ST,Central Business District,49.28295270869616,-123.12138512580151,2015-05-31 18:43:00
Theft of Bicycle,2015,5,31,20,39,BUTE ST / PENDRELL ST,West End,49.28252739816162,-123.13232540010988,2015-05-31 20:39:00
Theft of Bicycle,2015,5,31,23,9,2XX GRANVILLE ST,Central Business District,49.28627861180504,-123.11229596823244,2015-05-31 23:09:00
